Fecha de inicio,Fecha de finalización,Tipo de respuesta,Dirección IP,Progreso,Duración (en segundos),Finalizado,Fecha registrada,ID de respuesta,Apellido del destinatario,Nombre del destinatario,Correo electrónico del destinatario,Referencia a datos externos,Latitud de la ubicación,Longitud de la ubicación,Canal de la distribución,Idioma del usuario,1. Nivel socioeconómico al que usted pertenece,2. Situación laboral actual - Selected Choice,3. Ocupación para la que está capacitada,4. Ubicación geográfica - Selected Choice,4. Ubicación geográfica - Otra ciudad - Texto,5. ¿Qué porcentaje máximo de los ingresos mensuales familiares puede pagar a sus trabajadoras del  hogar?,6. Nivel de escolaridad,7. Identidad sexual con la que usted se reconoce​,8. Edad,"9. ¿Platica con sus vecinos, familiares o amigos sobre las condiciones laborales de sus trabajadoras del hogar (salarios, horarios, tareas, desempeño, etc.)?",10. ¿En qué tipo de información se apoya para establecer el salario de las empleadas? (puede elegir una o más opciones) - Selected Choice,11. ¿Quién define el salario y la contratación de las trabajadoras del hogar?,12. El salario que usted ofrece se encuentra:,13. ¿Cómo considera al salario que ofrece? (puede elegir una o más opciones),14. ¿Qué criterios considera más importantes para establecer que su empleada tiene un buen desempeño laboral? (puede elegir una o más opciones),15. Motivos por los que alguna vez ha tenido que despedir a  alguna empleada (puede elegir una o más opciones),16. ¿En qué condiciones considera pertinente ajustar los salarios?​ (puede elegir una o más opciones),17. ¿Qué tipo de decisiones toma la empleada al momento de establecer la relación laboral? (puede elegir una o más opciones),18. ¿Qué tan seguido realiza ajustes a los salarios? (puede elegir una o más opciones),19. ¿Qué suele hacer para conseguir a sus trabajadoras del hogar? (puede elegir una o más opciones),20. ¿Qué criterios son los más importantes al momento de contratar a una empleada? (puede elegir una o más opciones),21. ¿A qué tipo de recomendaciones le da más importancia? (puede elegir una o más opciones),22. ¿Qué tipo de empleo le ofrece a sus trabajadoras del hogar?,23. ¿Cuántas trabajadoras del hogar suele tener en casa al mismo tiempo? ​,24. ¿Ofrece algún tipo de prestación laboral? (puede elegir una o más opciones),25. ¿Considera usted que las prestaciones del IMSS (servicios médicos y pensión laboral) son convenientes para sus trabajadoras del hogar? (puede elegir una o más opciones),26. ¿Bajo qué condiciones estaría dispuesta a registrar a su empleada en el IMSS? (puede elegir una o más opciones)
StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1.1,Q1.2,Q1.3,Q1.4,Q1.4_5_TEXT,Q1.5,Q1.6,Q1.7,Q1.8,Q2.1,Q2.2,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q4.1,Q4.2,Q4.3,Q4.4,Q4.5,Q4.6,Q4.7,Q5.1,Q5.2,Q5.3
05/05/2023 06:46,05/05/2023 06:56,0,189.238.98.195,100,562,1,05/05/2023 06:56,R_3iXvWzmaGMduvQC,,,,,18.5755,-91.6965,anonymous,ES,2,4,2,5,Villahermosa Tabasco,5,4,2,3,4,"2,3",3,1,4,"1,2,5,6,7",2,2,"2,3",1,1,"1,2,6","1,2",4,1,"5,6,8",3,"1,4,6,7,8"
05/05/2023 09:27,05/05/2023 09:31,0,189.203.169.82,100,222,1,05/05/2023 09:31,R_216PBcsuQzFqZgk,,,,,20.0807,-98.3692,anonymous,ES,4,5,2,1,,2,4,2,3,1,"1,2",1,1,4,1,2,1,3,3,1,2,1,4,1,10,4,4
05/05/2023 10:07,05/05/2023 10:16,0,187.130.117.1,100,542,1,05/05/2023 10:16,R_3NChEPR3oJIjR5t,,,,,19.0436,-98.1981,anonymous,ES,2,1,1,4,,1,4,1,1,1,2,3,3,2,"1,2,3,4,5,6,7","2,3",2,1,"1,3,4","1,2","2,4,5","1,6",3,1,"1,5","4,5","1,4,6,7,8"
05/05/2023 11:46,05/05/2023 11:51,0,187.202.4.26,100,297,1,05/05/2023 11:51,R_TuRGXwjJnuwvLlD,,,,,19.3946,-99.1178,anonymous,ES,2,9,3,1,,1,4,1,5,3,3,3,2,1,1,2,"2,3",3,1,2,2,1,2,1,6,2,6
05/05/2023 11:48,05/05/2023 11:58,0,189.203.2.163,100,627,1,05/05/2023 11:58,R_1IsZ7PHMUmL8OVR,,,,,19.4854,-99.1793,anonymous,ES,2,5,8,1,,2,4,1,4,1,2,3,2,1,"3,5",2,"2,4",3,1,1,"2,6",1,2,1,"1,4,5",4,3
05/05/2023 12:55,05/05/2023 12:59,0,187.190.28.255,100,265,1,05/05/2023 12:59,R_3ozT4R69LEHLgYV,,,,,19.4968,-99.1088,anonymous,ES,2,1,2,4,,5,4,1,1,1,2,2,2,1,1,2,"1,2,4","1,3,4",3,1,2,1,3,1,"1,3,5,7,8,9",4,1
05/05/2023 13:10,05/05/2023 13:14,0,187.190.28.255,100,276,1,05/05/2023 13:14,R_3plmp9mTvn5QSAr,,,,,19.4968,-99.1088,anonymous,ES,2,1,9,4,,2,3,1,1,3,"2,3,4,6",3,2,4,4,1,1,3,5,"1,2,3","2,4,5",6,2,1,1,1,6
05/05/2023 13:14,05/05/2023 13:20,0,187.191.8.187,100,372,1,05/05/2023 13:20,R_9NbF7vuP7dNaEuZ,,,,,20.6336,-103.4555,anonymous,ES,2,4,2,2,,3,5,1,4,4,1,2,2,1,"1,2,3,4,5,6",5,4,"1,4",2,"1,2","2,4,6","1,3,6",4,1,"1,5",4,"1,3,6"
05/05/2023 13:16,05/05/2023 13:24,0,187.190.204.168,100,475,1,05/05/2023 13:24,R_1mxvglV6Csam3iO,,,,,19.3986,-99.0255,anonymous,ES,2,1,2,4,,1,4,2,1,1,2,4,3,2,"1,2,3,4,5,7",5,5,1,3,1,2,1,4,1,10,4,"1,6"
05/05/2023 13:50,05/05/2023 13:56,0,187.190.28.255,100,380,1,05/05/2023 13:56,R_3oSyyVfuZljo17m,,,,,19.4968,-99.1088,anonymous,ES,2,4,2,4,,4,4,2,4,3,1,1,2,4,1,2,2,3,1,1,2,1,3,1,"3,5",3,"7,8"
05/05/2023 13:51,05/05/2023 13:56,0,201.175.203.86,100,276,1,05/05/2023 13:56,R_2TZSjQ1SCD1z5dj,,,,,19.2018,-96.1295,anonymous,ES,2,6,1,1,,4,3,1,4,1,2,2,2,2,3,2,2,3,1,3,1,1,1,1,2,4,2
05/05/2023 14:59,05/05/2023 15:02,0,187.189.214.241,100,197,1,05/05/2023 15:02,R_2fg4aMFX7102Dbz,,,,,19.4846,-99.1093,anonymous,ES,2,1,9,4,,1,4,2,1,1,4,4,2,1,1,5,2,4,1,"2,3","1,2,4,6",2,3,1,2,4,1
05/05/2023 15:23,05/05/2023 15:33,0,189.238.149.18,100,611,1,05/05/2023 15:33,R_1gLT6xvQgAt22zz,,,,,17.8378,-93.3834,anonymous,ES,2,2,3,5,,2,4,2,3,1,4,3,2,2,"1,2,3,4,5,6",2,2,3,2,2,4,3,1,1,"2,5,6,7,8",1,"4,7"
05/05/2023 16:20,05/05/2023 16:30,0,187.190.165.170,100,575,1,05/05/2023 16:30,R_1GBwNLESqUT7Mox,,,,,19.407,-99.045,anonymous,ES,2,1,2,4,,3,3,2,1,4,1,4,2,1,"1,3,5","1,2",1,"2,3","3,5",1,2,"1,6",3,1,1,4,"1,4,9"
05/05/2023 16:33,05/05/2023 16:40,0,200.68.137.159,100,412,1,05/05/2023 16:40,R_ANm70z6qxIuuazL,,,,,19.4326,-99.1332,anonymous,ES,3,4,2,5,,5,5,2,3,3,4,1,2,4,7,5,4,4,2,1,"4,5,6",5,3,2,"1,5,6,7,8",4,"4,10"
05/05/2023 16:43,05/05/2023 17:01,0,187.201.252.190,100,1096,1,05/05/2023 17:01,R_1E7iqNHMrDt4bgM,,,,,20.7495,-103.4651,anonymous,ES,3,4,2,2,,1,5,2,4,1,3,1,2,"3,4","1,2,5,6,7",5,"2,4",4,1,1,"2,6","1,3,6",4,1,"5,6,8",4,9
05/05/2023 18:30,05/05/2023 18:37,0,187.191.8.43,100,442,1,05/05/2023 18:37,R_tDRrxpLiyLMgX1T,,,,,20.7495,-103.4651,anonymous,ES,2,4,2,2,,4,5,1,5,2,1,2,2,1,1,1,1,1,2,2,2,5,2,1,1,4,"1,4"
05/05/2023 20:19,05/05/2023 20:28,0,187.144.183.224,100,578,1,05/05/2023 20:28,R_1hQCJeLNz7HQHez,,,,,20.6326,-103.4122,anonymous,ES,2,9,1,2,,3,5,1,5,3,3,3,2,1,2,5,4,4,1,1,2,1,3,1,"1,3,4,5,6,8",2,9
06/05/2023 06:33,06/05/2023 06:38,0,189.238.154.33,100,258,1,06/05/2023 06:38,R_1kYdemahfCi52m8,,,,,17.8378,-93.3834,anonymous,ES,2,5,1,5,,1,4,2,3,2,4,1,2,1,"1,5",5,4,3,3,1,2,1,2,1,"1,5,8",5,1
06/05/2023 07:34,06/05/2023 07:46,0,200.68.172.46,100,696,1,06/05/2023 07:46,R_1dLbOO8LR4IMef7,,,,,19.4342,-99.0559,anonymous,ES,2,5,1,5,,1,3,2,5,4,3,1,2,1,2,5,2,1,1,1,6,4,3,1,"1,2,4,5,6,7",4,3
06/05/2023 07:35,06/05/2023 07:41,0,187.184.165.37,100,349,1,06/05/2023 07:41,R_1TvICBsGvyh35F7,,,,,20.975,-89.6128,anonymous,ES,2,4,2,5,Mérida Yucatán ,2,4,2,3,3,3,1,2,2,2,5,2,1,1,3,1,1,2,1,1,3,9
06/05/2023 10:22,06/05/2023 10:47,0,187.190.168.158,100,1514,1,06/05/2023 10:47,R_byeIoXN7xXfRvKV,,,,,20.975,-89.6128,anonymous,ES,2,3,3,5,,5,2,2,5,4,6,3,3,4,"1,2,5,6",5,2,3,1,1,"1,2,4",1,1,1,"1,2,4",4,"3,4"
07/05/2023 20:59,07/05/2023 21:07,0,189.203.12.214,100,484,1,07/05/2023 21:07,R_1nVCVGR1MpVbZQI,,,,,19.4491,-99.1574,anonymous,ES,2,3,2,5,,3,4,2,5,3,1,1,2,"1,3","1,2,5,7",2,2,3,3,"1,2","2,4",1,3,1,"1,3,5,9",4,"1,4"
08/05/2023 12:16,08/05/2023 12:21,0,201.163.92.124,100,272,1,08/05/2023 12:21,R_11bdrQVSUiqhq3J,,,,,19.3573,-99.0925,anonymous,ES,2,4,2,1,,3,5,2,3,4,2,1,2,1,"1,2",3,4,1,1,1,"2,6",1,3,1,"4,5,6",1,10
08/05/2023 17:46,08/05/2023 17:56,0,187.235.59.0,100,585,1,08/05/2023 17:56,R_T74sl6sh2B1EgRX,,,,,19.3015,-99.6697,anonymous,ES,2,9,1,5,Estado de mexico,1,5,2,4,4,1,1,2,4,3,2,5,"2,4",5,1,2,1,2,1,6,4,"4,9"
09/05/2023 06:59,09/05/2023 07:04,0,189.238.28.144,100,273,1,09/05/2023 07:04,R_1d6oj9xijY5lZub,,,,,17.8378,-93.3834,anonymous,ES,3,4,2,5,,2,4,2,2,3,2,3,2,1,"1,2,7","2,3","1,4",3,1,"1,2,3,4","3,4,6","1,6",4,1,1,"2,4","2,3,7,9"
09/05/2023 09:03,09/05/2023 09:25,0,201.163.92.124,100,1331,1,09/05/2023 09:25,R_doONjFkhrQ1YuWd,,,,,19.3573,-99.0925,anonymous,ES,2,4,1,1,,1,5,2,3,4,1,3,2,1,"1,2,3,6",2,1,1,1,1,"2,6","2,6",3,1,"5,6,8",4,"1,3,4,9"
09/05/2023 10:38,09/05/2023 10:43,0,189.230.137.121,100,339,1,09/05/2023 10:43,R_1I66kYXI7wY9G7t,,,,,17.8378,-93.3834,anonymous,ES,2,3,1,5,Villahermosa Tabasco ,2,5,1,5,4,3,3,2,1,1,2,2,3,1,1,2,1,3,1,"1,5,6",4,3
09/05/2023 13:36,09/05/2023 13:39,0,200.68.170.58,100,210,1,09/05/2023 13:39,R_1IpcA6JNjZiaH8n,,,,,19.0436,-98.1981,anonymous,ES,2,1,1,4,,1,4,2,1,4,2,1,2,1,"1,2,5,6","2,3,4",4,3,3,"1,2","1,2,4","1,3,6",3,2,1,5,"1,2,4,7,8,9"
11/05/2023 17:01,11/05/2023 17:04,0,187.189.212.32,100,172,1,11/05/2023 17:04,R_3oXWSJAltmPPrvW,,,,,19.5058,-99.1158,anonymous,ES,1,5,2,1,,3,5,1,3,1,"1,2",3,2,1,"1,2,5","1,2,3,4",1,"1,3",3,1,"2,4,6","1,6",3,1,"1,4,5",4,1
11/05/2023 19:07,11/05/2023 19:15,0,187.188.10.146,100,447,1,11/05/2023 19:15,R_3EAxiGvitt6tzKx,,,,,19.4357,-99.144,anonymous,ES,3,4,2,1,,1,5,2,2,3,2,3,3,2,1,5,2,3,1,1,2,1,4,1,"1,5,6",4,5
11/05/2023 19:13,11/05/2023 19:21,0,140.148.162.188,100,486,1,11/05/2023 19:21,R_3luAnwyTPXZmY1C,,,,,19.4342,-99.0559,anonymous,ES,2,4,2,4,,1,5,1,3,1,7,2,2,1,"1,2,3,5,7",2,"2,4","2,3",3,1,5,3,4,1,"1,5",4,9
11/05/2023 19:14,11/05/2023 19:19,0,187.190.39.218,100,297,1,11/05/2023 19:19,R_2cu4ZFdW2zvcSst,,,,,19.5058,-99.1158,anonymous,ES,3,3,3,1,,1,2,2,5,3,2,1,1,4,7,2,1,3,2,1,2,1,1,1,"1,2,7",3,3
11/05/2023 19:29,11/05/2023 19:35,0,177.241.27.2,100,358,1,11/05/2023 19:35,R_3fPmJec81vMHAqK,,,,,19.0436,-98.1981,anonymous,ES,3,4,1,4,,1,5,1,3,3,7,2,1,2,1,3,5,3,3,1,2,"1,6",4,1,"1,3,8","3,5","3,6,7,8,9"
11/05/2023 19:48,11/05/2023 20:00,0,177.226.146.148,100,730,1,11/05/2023 20:00,R_7WGweQO3zBigZKF,,,,,19.0225,-98.2166,anonymous,ES,2,4,1,4,,5,5,1,5,4,"1,3,6",3,2,4,"1,2,3,7","2,3","4,5","3,4",3,"1,2","2,4,6","1,6",5,1,"5,6,7,8",3,"2,4,5,6,7,8,9"
11/05/2023 19:54,11/05/2023 20:01,0,187.207.59.65,100,388,1,11/05/2023 20:01,R_1esBGdOdMPuIq4q,,,,,19.3179,-99.1729,anonymous,ES,3,4,2,1,,4,5,2,3,1,3,4,2,4,"1,3,5,6","1,4",2,"1,4",1,1,2,"1,6",4,1,"1,3,5",3,3
11/05/2023 19:58,11/05/2023 20:06,0,200.68.185.135,100,473,1,11/05/2023 20:06,R_UtJFfmvnhAYJ0g9,,,,,20.6125,-100.462,anonymous,ES,2,4,2,5,,4,5,2,4,4,2,1,2,1,"1,2,5,7",1,4,4,1,1,"2,5,6",1,4,1,"1,2,3,5",4,4
11/05/2023 19:59,11/05/2023 20:12,0,201.141.105.28,100,799,1,11/05/2023 20:12,R_u9Q6Qro2XjhP6iR,,,,,19.4195,-99.2037,anonymous,ES,4,4,2,1,,2,5,1,4,4,7,1,2,1,"1,7",5,4,"2,3,4","1,5",1,"2,4","1,3",4,1,"1,5,8","3,4",9
11/05/2023 20:01,11/05/2023 20:05,0,201.175.119.244,100,215,1,11/05/2023 20:05,R_3MATnBPOhWcxG7O,,,,,25.793,-100.253,anonymous,ES,2,4,1,3,,2,5,1,3,1,2,2,2,1,1,2,5,4,2,1,2,1,3,1,3,3,1
11/05/2023 20:04,11/05/2023 20:14,0,187.225.46.15,100,625,1,11/05/2023 20:14,R_2D14fIMHbdaj5wy,,,,,19.5211,-96.9223,anonymous,ES,2,6,1,1,,3,4,1,5,4,2,2,2,2,2,1,5,3,3,1,2,"1,5",4,1,"1,5,8",4,"4,9"
11/05/2023 20:06,11/05/2023 20:14,0,189.243.226.74,100,524,1,11/05/2023 20:14,R_1fd7ePCifyRxPQE,,,,,19.7022,-101.1937,anonymous,ES,3,4,2,5,,4,5,1,3,3,2,3,2,4,"1,2,5,6",2,4,"2,3",1,1,2,1,3,1,"1,3,5,6,7",1,"1,2,5,6,7,8,9"
11/05/2023 20:06,11/05/2023 20:11,0,200.68.173.207,100,310,1,11/05/2023 20:11,R_3ssIIMqFERy0OFH,,,,,19.4357,-99.144,anonymous,ES,2,4,2,1,,2,5,2,1,3,7,1,2,"1,2","1,2,3",5,"1,4","1,3,4",1,1,2,1,4,1,"4,5,6",4,10
11/05/2023 20:08,11/05/2023 20:14,0,187.190.184.124,100,416,1,11/05/2023 20:14,R_1FgH6umTilwHnYC,,,,,19.4357,-99.144,anonymous,ES,2,5,2,1,,2,4,1,4,4,3,1,2,1,1,2,2,2,1,2,2,5,4,1,"1,5",4,8
11/05/2023 20:08,11/05/2023 20:17,0,201.175.203.243,100,543,1,11/05/2023 20:17,R_1gknNnvVul60Wpy,,,,,19.2018,-96.1295,anonymous,ES,3,4,2,5,,1,5,2,1,3,"2,3",3,2,1,"1,3,7","2,3,4","2,5","1,2","3,5","1,2",2,1,4,1,"1,3,5,8,9",4,"1,4,6,9"
11/05/2023 20:08,11/05/2023 20:14,0,187.191.38.200,100,344,1,11/05/2023 20:14,R_OjvQT8J5b2Q78ul,,,,,19.4357,-99.144,anonymous,ES,3,5,2,1,,2,5,2,3,4,"3,5",3,2,"1,2","1,2",4,2,3,1,2,6,4,1,1,"1,2,4,5,6,7,9",4,"3,10"
11/05/2023 20:09,11/05/2023 20:17,0,177.239.62.22,100,479,1,11/05/2023 20:17,R_3HBOQ2y9c1LL9RD,,,,,17.0665,-96.7226,anonymous,ES,1,5,1,5,Oaxaca,5,5,2,3,3,4,1,2,4,"1,2,5",1,4,"1,2,3",1,1,"2,6",1,2,2,"1,3,5,6,7,8",4,"1,4,10"
11/05/2023 20:13,11/05/2023 20:26,0,189.141.244.93,100,788,1,11/05/2023 20:26,R_scDPFg4gGQ2IyKl,,,,,19.6647,-101.2791,anonymous,ES,2,4,2,5,,2,4,2,3,3,1,3,2,4,"1,5,6",5,2,"1,2,4",1,1,"1,4,5",1,4,1,"3,5,6,7,8","3,5","1,4,9"
11/05/2023 21:02,11/05/2023 21:08,0,104.28.85.33,100,363,1,11/05/2023 21:08,R_1mQrCXPfVCPNFNO,,,,,20.6664,-103.3927,anonymous,ES,1,6,1,2,,5,5,1,5,4,2,1,2,1,2,"2,3","4,5",3,2,1,"2,4","1,3",4,1,"1,3,5,7,8",1,1
11/05/2023 21:09,11/05/2023 21:17,0,187.131.39.193,100,520,1,11/05/2023 21:17,R_22E5zzyn7zKTdCT,,,,,19.5616,-99.2606,anonymous,ES,2,5,2,1,,3,4,2,3,3,2,1,2,"1,2,3,4","1,3,5,6,7",5,2,"1,3",1,"1,2","2,4","1,6",4,1,"1,4,5,6",4,10
11/05/2023 21:10,11/05/2023 21:24,0,189.156.233.224,100,848,1,11/05/2023 21:24,R_5b5pRkcDqzCO6Rz,,,,,19.0348,-98.2172,anonymous,ES,2,4,2,4,,1,5,2,3,4,"1,2",3,2,"1,3","1,2,3","2,3",4,"2,3",1,2,"4,6",4,2,2,"1,3,4,5,6,7,8,9","1,4","3,10"
11/05/2023 21:16,11/05/2023 21:23,0,201.110.148.88,100,456,1,11/05/2023 21:23,R_Dwq4PoiNguFW4wN,,,,,19.5749,-99.2058,anonymous,ES,2,6,1,1,,1,5,1,2,1,2,3,2,1,"1,2,3,5,7",5,1,1,1,1,"2,6","1,5",2,2,"1,2,5",2,"4,7,9"
11/05/2023 21:21,11/05/2023 21:26,0,189.162.79.76,100,301,1,11/05/2023 21:26,R_2s55JHYKBOWBlVd,,,,,21.136,-101.6401,anonymous,ES,1,6,1,5,Leon,3,4,1,3,3,2,2,2,3,1,5,4,4,3,1,2,1,3,1,"3,5,7,8",1,1
11/05/2023 21:38,11/05/2023 21:47,0,45.189.149.247,100,577,1,11/05/2023 21:47,R_23WhV4mdmBav5IR,,,,,18.0487,-93.2411,anonymous,ES,3,4,2,5,Tabasco,4,3,2,2,1,1,3,3,2,1,3,5,3,1,1,2,1,3,1,"1,5,6",3,"4,7,8,9"
11/05/2023 21:40,11/05/2023 21:46,0,189.252.25.68,100,370,1,11/05/2023 21:46,R_DJqL4hRTWvOWFLb,,,,,17.8314,-97.8152,anonymous,ES,2,2,2,5,Oaxaca ,1,4,2,2,3,2,3,2,2,"1,6",2,5,3,4,1,2,1,4,1,8,1,6
11/05/2023 22:07,11/05/2023 22:16,0,187.190.215.248,100,569,1,11/05/2023 22:16,R_1C7p6Q4hDY8sekT,,,,,17.8378,-93.3834,anonymous,ES,3,1,2,5,Villahermosa,2,4,1,1,3,1,4,3,"1,2","1,2,3,5","2,3",5,"1,4",5,1,"2,4,6",1,4,1,"1,3",3,"4,6,9"
11/05/2023 22:13,11/05/2023 22:18,0,187.190.151.23,100,305,1,11/05/2023 22:18,R_uqrC7Vsxa57tIEV,,,,,17.8378,-93.3834,anonymous,ES,3,8,2,5,,1,5,2,3,1,1,1,2,4,"2,3,5",1,1,1,1,2,6,4,3,1,"1,5",3,"2,4"
11/05/2023 22:57,11/05/2023 23:08,0,187.189.212.173,100,645,1,11/05/2023 23:08,R_2wmiKFKRYzkuzad,,,,,19.5058,-99.1158,anonymous,ES,2,6,2,5,,3,5,1,2,1,7,1,3,4,"1,3,6,7",2,1,"2,4",3,1,2,1,4,1,"1,2,3","1,3",1
11/05/2023 23:40,11/05/2023 23:49,0,187.214.144.243,100,528,1,11/05/2023 23:49,R_3rGQ6aff2WFnzdY,,,,,18.8289,-98.9606,anonymous,ES,1,4,2,1,,2,4,2,3,4,"1,2",1,2,"1,2,3","1,2,3",5,"2,4",1,3,1,"1,4,6",1,3,1,"1,3,5,6,7,8","1,2,5","1,4,8"
12/05/2023 00:46,12/05/2023 00:56,0,187.169.192.74,100,610,1,12/05/2023 00:56,R_2BfHs7Hr340osYX,,,,,19.4036,-99.0971,anonymous,ES,3,8,2,1,,1,4,2,5,4,"1,2,6",1,2,4,"1,2,7","1,2",4,3,2,"1,2",4,1,4,1,"1,3,5,6",4,"1,3"
12/05/2023 03:00,12/05/2023 03:22,0,189.219.246.144,100,1324,1,12/05/2023 03:22,R_QbrWN7VvHbALc6R,,,,,25.6677,-100.2514,anonymous,ES,3,7,7,3,,5,3,2,4,3,6,1,2,"2,4","1,5,7",3,2,"2,4",3,"1,4","5,6","1,2",3,1,"5,6,7,8",4,10
12/05/2023 05:48,12/05/2023 05:58,0,189.216.56.218,100,578,1,12/05/2023 05:58,R_Z2kBsx9yLL4fVgl,,,,,19.6009,-99.2543,anonymous,ES,2,4,2,1,,4,5,1,4,3,2,2,2,2,1,1,5,1,1,1,2,1,4,1,"1,5,6",3,9
12/05/2023 06:04,12/05/2023 06:10,0,187.202.242.44,100,398,1,12/05/2023 06:10,R_5dxbjYb4dG8eqRP,,,,,19.4357,-99.144,anonymous,ES,2,5,1,1,,2,5,1,4,1,2,2,2,1,"2,3,5,6",2,1,3,3,"1,2","2,4","1,3,5",1,1,"1,2,5,6,7,9",4,"1,2,4,5,6,7,8,9"
12/05/2023 06:40,12/05/2023 06:47,0,187.212.124.242,100,460,1,12/05/2023 06:47,R_2Pv4UO7uzzFM26u,,,,,17.8378,-93.3834,anonymous,ES,3,6,2,5,,2,5,2,2,3,3,1,2,2,2,5,2,"3,4",1,1,"1,2,4,5",1,1,1,"1,2,3,5",4,7
12/05/2023 06:41,12/05/2023 06:49,0,200.68.161.224,100,510,1,12/05/2023 06:49,R_5tovuW2wNnpnEYx,,,,,19.4342,-99.0559,anonymous,ES,2,4,2,5,,1,4,2,3,3,6,3,3,1,2,2,5,4,1,1,4,1,3,1,"1,3,5",4,9
12/05/2023 06:42,12/05/2023 06:48,0,187.189.146.61,100,322,1,12/05/2023 06:48,R_1FFFOw2rkb28FJc,,,,,19.4357,-99.144,anonymous,ES,3,9,9,1,,2,4,2,4,4,6,3,2,4,1,1,4,4,1,2,2,1,3,1,"1,4,5,6",4,"9,10"
12/05/2023 07:00,12/05/2023 07:06,0,187.190.215.128,100,348,1,12/05/2023 07:06,R_1f70GIjokx25jpy,,,,,17.8378,-93.3834,anonymous,ES,2,3,7,5,Tabasco ,5,3,2,5,4,4,1,2,4,"1,2,3,5",5,2,4,3,1,2,5,4,1,1,5,"7,8"
12/05/2023 07:02,12/05/2023 07:57,0,200.68.136.25,100,3280,1,12/05/2023 07:57,R_bEI2xGUEYSZyzoB,,,,,20.967,-89.6237,anonymous,ES,3,4,2,5,Villahermosa ,1,5,2,2,3,3,3,3,2,7,1,4,3,3,1,2,1,2,1,1,1,1
12/05/2023 07:23,12/05/2023 07:30,0,148.244.93.36,100,406,1,12/05/2023 07:30,R_3O8sJefxbaY8ydu,,,,,17.6259,-92.9205,anonymous,ES,2,5,2,5,,3,4,2,3,1,2,1,2,1,"1,5",5,2,1,3,1,2,1,5,3,"1,2,3,5,6",4,4
12/05/2023 07:32,12/05/2023 07:39,0,177.232.4.115,100,410,1,12/05/2023 07:39,R_3nBiLvW3cZfHxit,,,,,22.7432,-102.5939,anonymous,ES,3,9,2,5,Zacatecas ,3,5,2,2,1,2,3,2,2,2,2,5,"3,4","3,5",1,2,1,3,1,1,3,"8,9"
12/05/2023 07:36,12/05/2023 07:50,0,201.103.17.15,100,841,1,12/05/2023 07:50,R_XMbiEhONJvd7EuB,,,,,19.4357,-99.144,anonymous,ES,1,5,1,1,,3,5,2,3,4,"1,2,4,7",3,2,"1,2,3","1,2,3,5,6,7","2,3",4,"3,4",2,"1,2","2,4,5","1,3,6",5,2,"1,2,4,5,6,7,8,9","1,2,4","9,10"
12/05/2023 08:07,12/05/2023 08:11,0,189.238.186.162,100,251,1,12/05/2023 08:11,R_3w7PGcVAMbWpyqR,,,,,17.8378,-93.3834,anonymous,ES,3,4,3,5,,4,3,2,3,4,1,1,2,1,1,5,2,3,2,1,2,1,4,1,3,4,4
12/05/2023 08:13,12/05/2023 08:20,0,189.230.0.93,100,389,1,12/05/2023 08:20,R_1OryJWk4olZUUdE,,,,,17.8378,-93.3834,anonymous,ES,3,4,2,5,,2,4,2,3,1,3,1,2,4,1,2,2,1,3,1,4,1,4,1,"1,8",5,6
12/05/2023 08:52,12/05/2023 08:58,0,200.68.187.206,100,368,1,12/05/2023 08:58,R_1BRRHlpbzSavEZO,,,,,19.4357,-99.144,anonymous,ES,3,4,2,1,,2,5,2,2,1,2,3,3,4,2,1,4,"3,4",1,1,"2,4,5",1,4,1,8,3,"1,3,7"
12/05/2023 08:59,12/05/2023 09:09,0,189.238.176.228,100,645,1,12/05/2023 09:09,R_U9JtKAbZl4Z8S3v,,,,,17.8378,-93.3834,anonymous,ES,2,4,2,5,Villahermosa ,2,5,1,4,3,7,3,2,4,1,5,1,2,3,1,2,1,5,1,"1,3,5,8",5,"1,9"
12/05/2023 09:23,12/05/2023 09:33,0,201.162.218.158,100,606,1,12/05/2023 09:33,R_1HjeGNChQgZATDF,,,,,19.4342,-99.0559,anonymous,ES,2,4,2,1,,5,5,2,2,4,3,1,2,1,"1,3,5,6",2,2,3,2,1,"2,4,5","1,6",3,1,"1,5,7,8",4,3
12/05/2023 09:31,12/05/2023 09:37,0,200.68.161.99,100,382,1,12/05/2023 09:37,R_PAK0lbaY1tMwvGV,,,,,19.4342,-99.0559,anonymous,ES,2,4,4,5,,1,5,2,3,2,1,1,2,1,1,5,1,3,1,1,4,1,5,1,10,4,1
12/05/2023 10:33,12/05/2023 10:39,0,187.187.193.71,100,333,1,12/05/2023 10:39,R_2akluxpjvXl3HS0,,,,,17.8378,-93.3834,anonymous,ES,3,6,4,5,Tabasco,2,3,2,2,3,6,3,2,4,7,1,2,3,3,5,4,2,4,1,1,1,4
12/05/2023 10:47,12/05/2023 11:07,0,68.8.58.15,100,1173,1,12/05/2023 11:07,R_21iJkDV3hRpwFNG,,,,,33.2109,-117.2232,anonymous,ES,3,6,1,4,,5,4,1,5,1,2,2,2,1,1,2,4,1,3,2,2,1,2,3,"1,4,5,8",1,3
